Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Continent
North Macedonia,MKD,2004,0.0,0.0,0.0,1.482,Europa
North Macedonia,MKD,2005,0.0,0.0,0.0,1.492,Europa
North Macedonia,MKD,2006,0.0,0.0,0.0,1.65,Europa
North Macedonia,MKD,2007,0.0,0.0,0.0,1.01,Europa
North Macedonia,MKD,2008,0.0,0.0,0.0,0.84,Europa
North Macedonia,MKD,2009,0.0,0.0,0.0,1.27,Europa
North Macedonia,MKD,2010,0.0,2.6e-05,0.0,2.431,Europa
North Macedonia,MKD,2011,0.0,0.001173,0.0,1.433,Europa
North Macedonia,MKD,2012,0.0,0.002836,0.0,1.041,Europa
North Macedonia,MKD,2013,0.0,0.009051,0.0,1.583967,Europa
North Macedonia,MKD,2014,0.0,0.014382,0.070633,1.206651,Europa
North Macedonia,MKD,2015,0.020219,0.0226,0.120767,1.865193,Europa
North Macedonia,MKD,2016,0.036033,0.0237,0.109483,1.897345,Europa
North Macedonia,MKD,2017,0.051551,0.023751,0.11048,1.110279,Europa
North Macedonia,MKD,2018,0.05405,0.022788,0.097338,1.791368,Europa
North Macedonia,MKD,2019,0.055103,0.023227,0.101806,1.163674,Europa
North Macedonia,MKD,2020,0.057298,0.023537,0.116885,1.277143,Europa
North Macedonia,MKD,2021,0.053818,0.025293,0.103336,1.451623,Europa
Norway,NOR,1965,0.0,0.0,0.0,49.452,Europa
Norway,NOR,1966,0.0,0.0,0.0,48.744,Europa
Norway,NOR,1967,0.0,0.0,0.0,53.301,Europa
Norway,NOR,1968,0.0,0.0,0.0,60.205,Europa
Norway,NOR,1969,0.0,0.0,0.0,57.371,Europa
Norway,NOR,1970,0.0,0.0,0.0,57.808,Europa
Norway,NOR,1971,0.0,0.0,0.0,63.245,Europa
Norway,NOR,1972,0.0,0.0,0.0,67.417,Europa
Norway,NOR,1973,0.0,0.0,0.0,72.867,Europa
Norway,NOR,1974,0.0,0.0,0.0,76.597,Europa
Norway,NOR,1975,0.0,0.0,0.0,77.33,Europa
Norway,NOR,1976,0.0,0.0,0.0,81.933,Europa
Norway,NOR,1977,0.0,0.0,0.0,72.022,Europa
Norway,NOR,1978,0.0,0.0,0.0,80.706,Europa
Norway,NOR,1979,0.0,0.0,0.0,88.698,Europa
Norway,NOR,1980,0.0,0.0,0.0,83.613,Europa
Norway,NOR,1981,0.0,0.0,0.0,92.834,Europa
Norway,NOR,1982,0.0,0.0,0.0,92.499,Europa
Norway,NOR,1983,0.0,0.0,0.0,105.688,Europa
Norway,NOR,1984,0.0,0.0,0.0,105.903,Europa
Norway,NOR,1985,0.005,0.0,0.0,102.383,Europa
Norway,NOR,1986,0.026,0.0,0.0,96.201,Europa
Norway,NOR,1987,0.021,0.0,0.0,103.273,Europa
Norway,NOR,1988,0.027,0.0,0.0,108.857,Europa
Norway,NOR,1989,0.029,0.0,0.0,118.4,Europa
Norway,NOR,1990,0.213,0.0,0.0,121.145,Europa
Norway,NOR,1991,0.209,0.0,0.0,110.134,Europa
Norway,NOR,1992,0.227,0.0,0.0,116.671,Europa
Norway,NOR,1993,0.243,0.0,0.0,119.233,Europa
Norway,NOR,1994,0.27,0.0,0.0,111.643,Europa
Norway,NOR,1995,0.289,0.0,0.0,121.53,Europa
Norway,NOR,1996,0.303,0.0,0.0,103.862,Europa
Norway,NOR,1997,0.241,0.0,0.0,109.775,Europa
Norway,NOR,1998,0.27,0.0,0.0,115.703,Europa
Norway,NOR,1999,0.273,0.0,0.014276,121.452,Europa
Norway,NOR,2000,0.256,0.0053,0.030199,141.818,Europa
Norway,NOR,2001,0.255,0.0053,0.028758,120.463,Europa
Norway,NOR,2002,0.25,0.0053,0.038903,129.372,Europa
Norway,NOR,2003,0.33,0.0062,0.219796,105.48,Europa
Norway,NOR,2004,0.359,0.0062,0.259519,108.781,Europa
Norway,NOR,2005,0.333,0.0062,0.50703,135.688,Europa
Norway,NOR,2006,0.388,0.0071,0.636,119.369,Europa
Norway,NOR,2007,0.386,0.0071,0.892,133.656,Europa
Norway,NOR,2008,0.397,0.0074,0.913,139.044,Europa
Norway,NOR,2009,0.227,0.0077,0.977,125.283,Europa
Norway,NOR,2010,0.344,0.0081,0.879,116.75,Europa
Norway,NOR,2011,0.339,0.0085,1.283,120.291,Europa
Norway,NOR,2012,0.326,0.0089,1.548,141.738,Europa
Norway,NOR,2013,0.396,0.0098,1.881,128.154,Europa
Norway,NOR,2014,0.258,0.0116,2.217,135.439,Europa
Norway,NOR,2015,0.256,0.0134,2.515,137.302,Europa
Norway,NOR,2016,0.233,0.0238,2.115742,142.418,Europa
Norway,NOR,2017,0.21,0.039961,2.854,141.955,Europa
Norway,NOR,2018,0.204168,0.060876,3.877,138.99127,Europa
Norway,NOR,2019,0.253005,0.10502,5.525,125.146,Europa
Norway,NOR,2020,0.25388268,0.14043842,9.911,140.706,Europa
Norway,NOR,2021,0.253189,0.19702315,11.767036,143.09062,Europa
OECD (BP),,1965,17.985231,0.0,0.0,717.69403,Desconocido
OECD (BP),,1966,19.806007,0.0,0.0,758.81537,Desconocido
OECD (BP),,1967,19.98657,0.0,0.0,778.913,Desconocido
OECD (BP),,1968,22.120045,0.0,0.0,800.5739,Desconocido
OECD (BP),,1969,23.257965,0.0,0.0,838.21246,Desconocido
OECD (BP),,1970,25.130964,0.0,0.0,862.21594,Desconocido
OECD (BP),,1971,25.63691,0.0,0.0,898.31506,Desconocido
OECD (BP),,1972,27.638178,0.0,0.0,937.34625,Desconocido
OECD (BP),,1973,29.70008,0.0,0.0,939.51215,Desconocido
OECD (BP),,1974,31.77093,0.0,0.0,1030.0582,Desconocido
OECD (BP),,1975,32.006912,0.0,0.0,1031.2318,Desconocido
OECD (BP),,1976,35.51775,0.0,0.0,994.7679,Desconocido
OECD (BP),,1977,37.29019,0.0,0.0,1001.91254,Desconocido
OECD (BP),,1978,39.311733,0.0,0.003,1073.5452,Desconocido
OECD (BP),,1979,41.58831,0.0,0.006,1119.5674,Desconocido
OECD (BP),,1980,43.391983,0.0,0.0105,1112.1958,Desconocido
OECD (BP),,1981,44.79424,0.0,0.0105,1128.8446,Desconocido
OECD (BP),,1982,52.399258,0.0,0.0185,1159.3624,Desconocido
OECD (BP),,1983,57.268867,0.003,0.03279495,1210.2928,Desconocido
OECD (BP),,1984,65.021355,0.006311111,0.044755556,1213.325,Desconocido
OECD (BP),,1985,67.243324,0.011747475,0.064220205,1212.794,Desconocido
OECD (BP),,1986,73.87187,0.015183838,0.13883132,1206.8822,Desconocido
OECD (BP),,1987,80.1501,0.01060303,0.19537677,1208.7665,Desconocido
OECD (BP),,1988,82.596,0.01019596,0.3315798,1223.7954,Desconocido
OECD (BP),,1989,91.573654,0.26222324,2.6497767,1191.039,Desconocido
OECD (BP),,1990,101.77869,0.38629496,3.5981371,1229.4822,Desconocido
OECD (BP),,1991,106.75189,0.50320286,3.9637058,1243.6626,Desconocido
OECD (BP),,1992,114.02398,0.4635851,4.5124288,1230.7533,Desconocido
OECD (BP),,1993,118.715034,0.55269754,5.3855333,1306.939,Desconocido
OECD (BP),,1994,121.82296,0.5920139,6.5330224,1264.2761,Desconocido
OECD (BP),,1995,124.10123,0.6308037,7.1336384,1351.8693,Desconocido
OECD (BP),,1996,127.02258,0.68414736,8.179981,1387.5515,Desconocido
OECD (BP),,1997,134.31827,0.7325222,10.713238,1411.7739,Desconocido
OECD (BP),,1998,138.60226,0.79169935,14.355327,1378.6343,Desconocido
OECD (BP),,1999,142.0922,0.88200027,19.07728,1391.4637,Desconocido
OECD (BP),,2000,145.53792,1.0143377,28.747837,1395.1969,Desconocido
OECD (BP),,2001,150.30263,1.3587384,34.76874,1293.4702,Desconocido
OECD (BP),,2002,162.92552,1.7114327,48.437172,1316.6002,Desconocido
OECD (BP),,2003,170.99664,2.1410816,58.607056,1292.725,Desconocido
OECD (BP),,2004,184.99718,2.8340173,77.726425,1323.2943,Desconocido
OECD (BP),,2005,200.78943,4.0242143,95.17466,1335.203,Desconocido
OECD (BP),,2006,210.71472,5.547098,118.30064,1358.7214,Desconocido
OECD (BP),,2007,224.80244,7.506313,151.3818,1323.1589,Desconocido
OECD (BP),,2008,233.83667,12.292904,189.90326,1377.9625,Desconocido
OECD (BP),,2009,243.83632,20.455187,227.83876,1361.3212,Desconocido
OECD (BP),,2010,267.6425,32.57328,269.52914,1398.4218,Desconocido
OECD (BP),,2011,281.2277,60.89923,331.31363,1436.5006,Desconocido
OECD (BP),,2012,303.65997,92.291046,383.51486,1441.3757,Desconocido
OECD (BP),,2013,322.37637,120.650665,443.84677,1459.2173,Desconocido
OECD (BP),,2014,339.29495,158.19377,479.00912,1437.8726,Desconocido
OECD (BP),,2015,359.25967,194.14587,559.44324,1422.2546,Desconocido
OECD (BP),,2016,361.17133,228.51068,607.9426,1449.3019,Desconocido
OECD (BP),,2017,374.96985,277.6132,698.4393,1445.5419,Desconocido
OECD (BP),,2018,384.38934,324.3555,744.7955,1480.7589,Desconocido
OECD (BP),,2019,389.0418,372.96347,830.33673,1447.157,Desconocido
OECD (BP),,2020,388.235,442.46573,935.3691,1483.2999,Desconocido
OECD (BP),,2021,410.0905,523.2589,976.70764,1440.2766,Desconocido
Oceania,,1965,1.644,0.0,,17.708536,Desconocido
Oceania,,1966,1.643,0.0,,18.150476,Desconocido
Oceania,,1967,1.4239999,0.0,,18.826645,Desconocido
Oceania,,1968,1.5769999,0.0,,19.723782,Desconocido
Oceania,,1969,1.608,0.0,,20.3204,Desconocido
Oceania,,1970,1.534,0.0,,22.841106,Desconocido
Oceania,,1971,1.519,0.0,,25.901428,Desconocido
Oceania,,1972,1.537,0.0,,26.81792,Desconocido
Oceania,,1973,1.5810001,0.0,,27.38251,Desconocido
Oceania,,1974,2.5080576,0.0,0.0,29.062809,Desconocido
Oceania,,1975,2.5951629,0.0,0.0,31.551437,Desconocido
Oceania,,1976,2.538847,0.0,0.0,29.65285,Desconocido
Oceania,,1977,2.4070048,0.0,0.0,28.264153,Desconocido
Oceania,,1978,2.4061627,0.0,0.0,30.334946,Desconocido
Oceania,,1979,2.295584,0.0,0.0,32.68949,Desconocido
Oceania,,1980,2.3564787,0.0,0.0,32.831245,Desconocido
Oceania,,1981,2.342584,0.0,0.0,33.546143,Desconocido
Oceania,,1982,2.4843206,0.0,0.0,31.074375,Desconocido
Oceania,,1983,2.417384,0.0,0.0,31.875162,Desconocido
Oceania,,1984,2.5794313,0.0,0.0,33.502716,Desconocido
Oceania,,1985,2.4662082,0.0,0.0,33.64837,Desconocido
Oceania,,1986,2.5430346,0.0,0.0,36.123497,Desconocido
Oceania,,1987,2.5479002,0.0,0.0,35.54235,Desconocido
Oceania,,1988,2.8182828,0.0,0.0,37.2971,Desconocido
Oceania,,1989,3.388135,0.0,0.0,36.812527,Desconocido
Oceania,,1990,3.7124426,0.0,0.0,37.9448,Desconocido
Oceania,,1991,3.8413293,0.00545,0.0,38.547966,Desconocido
Oceania,,1992,3.739322,0.0121,0.000690909,37.034164,Desconocido
Oceania,,1993,3.8880854,0.0146,0.002985859,39.879898,Desconocido
Oceania,,1994,3.7711425,0.0174,0.0065101013,41.98708,Desconocido
Oceania,,1995,3.8500617,0.02115,0.0080101015,43.165756,Desconocido
Oceania,,1996,3.8979518,0.0256,0.015326263,42.15143,Desconocido
Oceania,,1997,4.0434327,0.03065,0.021093557,39.210663,Desconocido
Oceania,,1998,4.3889103,0.0356,0.040069696,41.117332,Desconocido
Oceania,,1999,4.689716,0.0406,0.08199293,39.201035,Desconocido
Oceania,,2000,4.6303854,0.04675,0.2542081,40.901466,Desconocido
Oceania,,2001,4.3272567,0.05415,0.4259879,37.804665,Desconocido
Oceania,,2002,4.6337996,0.0583,0.6890332,40.968025,Desconocido
Oceania,,2003,4.9684334,0.0632,0.85059094,39.833347,Desconocido
Oceania,,2004,6.2099547,0.07295,1.1565367,42.92674,Desconocido
Oceania,,2005,7.6785436,0.08405,1.9134359,38.793255,Desconocido
Oceania,,2006,8.004057,0.0975,2.784317,38.518322,Desconocido
Oceania,,2007,8.533371,0.117155895,3.7819798,36.68945,Desconocido
Oceania,,2008,8.589102,0.14265561,4.5169077,34.162487,Desconocido
Oceania,,2009,8.369371,0.29383188,5.914211,36.85949,Desconocido
Oceania,,2010,9.050295,0.9814768,6.622176,38.472507,Desconocido
Oceania,,2011,9.511332,2.0486734,8.389219,44.68267,Desconocido
Oceania,,2012,10.28453,2.416823,9.804195,39.932655,Desconocido
Oceania,,2013,10.909921,3.8540843,11.28087,42.118073,Desconocido
Oceania,,2014,11.9095745,4.97072,11.988224,38.80206,Desconocido
Oceania,,2015,12.637447,6.2321243,14.197132,38.616512,Desconocido
Oceania,,2016,12.573483,7.4962955,15.38047,43.56447,Desconocido
Oceania,,2017,12.539085,8.994406,15.30184,38.67557,Desconocido
Oceania,,2018,12.486643,12.432992,18.329922,43.56591,Desconocido
Oceania,,2019,12.449564,18.424582,21.727354,39.619427,Desconocido
Oceania,,2020,12.427617,24.002893,24.911688,38.68912,Desconocido
Oceania,,2021,12.358622,31.398663,29.43797,40.219395,Desconocido
Oman,OMN,1965,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1966,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1967,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1968,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1969,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1970,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1971,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1972,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1973,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1974,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1975,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1976,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1977,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1978,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1979,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1980,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1981,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1982,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1983,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1984,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1985,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1986,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1987,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1988,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1989,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1990,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1991,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1992,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1993,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1994,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1995,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1996,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1997,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1998,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1999,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2000,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2001,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2002,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2003,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2004,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2005,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2006,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2007,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2008,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2009,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2010,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2011,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2012,0.0,0.0,0.0,0.0,Asia
Oman,OMN,2013,0.0,0.0012,0.0,0.0,Asia
Oman,OMN,2014,0.0,0.0012,0.0,0.0,Asia
Oman,OMN,2015,0.0,0.0037,0.0,0.0,Asia
Oman,OMN,2016,0.0,0.004196,0.0,0.0,Asia
Oman,OMN,2017,0.0,0.01556,0.0,0.0,Asia
Oman,OMN,2018,0.0,0.015712,0.0,0.0,Asia
Oman,OMN,2019,0.0,0.016555,0.0087,0.0,Asia
Oman,OMN,2020,0.0,0.21203838,0.1043,0.0,Asia
Oman,OMN,2021,0.0,0.26072988,0.10401503,,Asia
Pakistan,PAK,1965,0.0,0.0,0.0,2.196442,Asia
Pakistan,PAK,1966,0.0,0.0,0.0,2.196442,Asia
Pakistan,PAK,1967,0.0,0.0,0.0,2.6030266,Asia
Pakistan,PAK,1968,0.0,0.0,0.0,3.128935,Asia
Pakistan,PAK,1969,0.0,0.0,0.0,3.3012917,Asia
Pakistan,PAK,1970,0.0,0.0,0.0,2.9212234,Asia
Pakistan,PAK,1971,0.0,0.0,0.0,3.8139422,Asia
Pakistan,PAK,1972,0.0,0.0,0.0,4.012815,Asia
Pakistan,PAK,1973,0.0,0.0,0.0,4.233785,Asia
Pakistan,PAK,1974,0.0,0.0,0.0,4.2558823,Asia
Pakistan,PAK,1975,0.0,0.0,0.0,4.896695,Asia
Pakistan,PAK,1976,0.0,0.0,0.0,5.3165383,Asia
Pakistan,PAK,1977,0.0,0.0,0.0,6.3153224,Asia
Pakistan,PAK,1978,0.0,0.0,0.0,7.8400154,Asia
Pakistan,PAK,1979,0.0,0.0,0.0,8.476409,Asia
Pakistan,PAK,1980,0.0,0.0,0.0,8.887413,Asia
Pakistan,PAK,1981,0.0,0.0,0.0,9.28074,Asia
Pakistan,PAK,1982,0.0,0.0,0.0,10.443042,Asia
Pakistan,PAK,1983,0.0,0.0,0.0,12.095898,Asia
Pakistan,PAK,1984,0.0,0.0,0.0,12.537838,Asia
Pakistan,PAK,1985,0.0,0.0,0.0,13.023972,Asia
Pakistan,PAK,1986,0.0,0.0,0.0,12.453869,Asia
Pakistan,PAK,1987,0.0,0.0,0.0,16.373877,Asia
Pakistan,PAK,1988,0.0,0.0,0.0,17.16495,Asia
Pakistan,PAK,1989,0.0,0.0,0.0,17.443373,Asia
Pakistan,PAK,1990,0.0,0.0,0.0,17.0854,Asia
Pakistan,PAK,1991,0.0,0.0,0.0,18.283058,Asia
Pakistan,PAK,1992,0.0,0.0,0.0,19.944752,Asia
Pakistan,PAK,1993,0.0,0.0,0.0,21.933483,Asia
Pakistan,PAK,1994,0.0,0.0,0.0,21.526897,Asia
Pakistan,PAK,1995,0.0,0.0,0.0,22.746653,Asia
Pakistan,PAK,1996,0.0,0.0,0.0,24.797253,Asia
Pakistan,PAK,1997,0.0,0.0,0.0,18.446575,Asia
Pakistan,PAK,1998,0.0,0.0,0.0,24.107826,Asia
Pakistan,PAK,1999,0.0,0.0,0.0,21.5048,Asia
Pakistan,PAK,2000,0.9267,0.0,0.0,17.558277,Asia
Pakistan,PAK,2001,0.8721,0.0,0.0,18.291897,Asia
Pakistan,PAK,2002,0.9608,0.0,0.0,20.417627,Asia
Pakistan,PAK,2003,1.0411,0.0,0.0,24.5975,Asia
Pakistan,PAK,2004,1.0764,0.0,0.0,26.216,Asia
Pakistan,PAK,2005,0.0,0.0,0.0,30.699635,Asia
Pakistan,PAK,2006,0.0,0.0,0.0,30.250881,Asia
Pakistan,PAK,2007,0.0,0.000202,0.0,31.678736,Asia
Pakistan,PAK,2008,0.0,0.001584,0.0,27.339064,Asia
Pakistan,PAK,2009,0.0,0.005328,0.0,28.745743,Asia
Pakistan,PAK,2010,0.0,0.013428,0.0,29.809982,Asia
Pakistan,PAK,2011,0.0,0.02683,0.0,30.59442,Asia
Pakistan,PAK,2012,0.0,0.06597,0.019,10.74654,Asia
Pakistan,PAK,2013,0.0,0.14489,0.15137164,31.485884,Asia
Pakistan,PAK,2014,0.0,0.238108,0.31336787,32.376305,Asia
Pakistan,PAK,2015,0.07967607,0.381823,0.598594,32.779472,Asia
Pakistan,PAK,2016,0.5322557,0.716873,0.9181191,34.57764,Asia
Pakistan,PAK,2017,1.0753148,0.984052,1.7629018,30.204067,Asia
Pakistan,PAK,2018,1.0303783,1.023203,2.83179,29.479803,Asia
Pakistan,PAK,2019,0.61805326,1.068956,3.1482446,36.136223,Asia
Pakistan,PAK,2020,0.6342793,1.2047964,2.7321582,39.98724,Asia
Pakistan,PAK,2021,0.70214427,1.5170892,3.4323654,37.685818,Asia
Peru,PER,1965,0.0,0.0,0.0,2.625,América del Sur
Peru,PER,1966,0.0,0.0,0.0,2.827,América del Sur
Peru,PER,1967,0.0,0.0,0.0,3.168,América del Sur
Peru,PER,1968,0.0,0.0,0.0,3.4,América del Sur
Peru,PER,1969,0.0,0.0,0.0,3.701,América del Sur
Peru,PER,1970,0.0,0.0,0.0,3.536,América del Sur
Peru,PER,1971,0.227,0.0,0.0,4.286,América del Sur
Peru,PER,1972,0.227,0.0,0.0,4.435,América del Sur
Peru,PER,1973,0.23,0.0,0.0,4.769,América del Sur
Peru,PER,1974,0.266,0.0,0.0,5.216,América del Sur
Peru,PER,1975,0.266,0.0,0.0,5.467,América del Sur
Peru,PER,1976,0.245,0.0,0.0,5.793,América del Sur
Peru,PER,1977,0.242,0.0,0.0,6.025,América del Sur
Peru,PER,1978,0.215,0.0,0.0,6.192,América del Sur
Peru,PER,1979,0.163,0.0,0.0,6.703,América del Sur
Peru,PER,1980,0.085,0.0,0.0,7.01,América del Sur
Peru,PER,1981,0.076,0.0,0.0,7.996,América del Sur
Peru,PER,1982,0.151,0.0,0.0,8.396,América del Sur
Peru,PER,1983,0.145,0.0,0.0,8.107,América del Sur
Peru,PER,1984,0.142,0.0,0.0,8.703,América del Sur
Peru,PER,1985,0.169,0.0,0.0,9.382,América del Sur
Peru,PER,1986,0.154,0.0,0.0,10.06,América del Sur
Peru,PER,1987,0.136,0.0,0.0,10.878,América del Sur
Peru,PER,1988,0.136,0.0,0.0,10.423,América del Sur
Peru,PER,1989,0.145,0.0,0.0,10.507,América del Sur
Peru,PER,1990,0.136,0.0,0.0,10.469,América del Sur
Peru,PER,1991,0.133,0.0,0.0,11.492,América del Sur
Peru,PER,1992,0.133,0.0,0.0,9.689,América del Sur
Peru,PER,1993,0.109,0.0,0.0,11.799,América del Sur
Peru,PER,1994,0.119,0.0,0.0,12.747,América del Sur
Peru,PER,1995,0.142,0.0,0.0,12.9376,América del Sur
Peru,PER,1996,0.137,0.0,0.0004,13.3236,América del Sur
Peru,PER,1997,0.154,0.0,0.0006,13.2145,América del Sur
Peru,PER,1998,0.126,0.0,0.0005,13.8083,América del Sur
Peru,PER,1999,0.139,0.0,0.0006,14.5406,América del Sur
Peru,PER,2000,0.158,0.0,0.0008,16.1761,América del Sur
Peru,PER,2001,0.163,0.0,0.0012,17.6148,América del Sur
Peru,PER,2002,0.186,0.0,0.0012,18.0401,América del Sur
Peru,PER,2003,0.196,0.0,0.0012,18.5337,América del Sur
Peru,PER,2004,0.153,0.0,0.0012,17.5253,América del Sur
Peru,PER,2005,0.348,0.0,0.0012,17.977,América del Sur
Peru,PER,2006,0.348,0.0,0.0012,19.5943,América del Sur
Peru,PER,2007,0.417,0.0,0.0012,19.5488,América del Sur
Peru,PER,2008,0.46,0.0,0.0012,19.0596,América del Sur
Peru,PER,2009,0.46,0.0,0.0012,19.9038,América del Sur
Peru,PER,2010,0.673,0.0,0.0012,20.0521,América del Sur
Peru,PER,2011,0.675,0.0,0.0012,21.5573,América del Sur
Peru,PER,2012,0.668,0.0597,0.0012,22.0319,América del Sur
Peru,PER,2013,0.96,0.1969,0.0012,22.3196,América del Sur
Peru,PER,2014,1.291,0.1993,0.2575,22.2107,América del Sur
Peru,PER,2015,0.907,0.23025534,0.5943741,23.687063,América del Sur
Peru,PER,2016,0.31442258,0.241,1.064,24.136,América del Sur
Peru,PER,2017,0.43491,0.329723,1.073432,29.074512,América del Sur
Peru,PER,2018,0.491651,0.7967,1.5024,30.7374,América del Sur
Peru,PER,2019,0.45461112,0.8329,1.655,31.4621,América del Sur
Peru,PER,2020,0.5103359,0.84927416,1.814,30.506,América del Sur
Peru,PER,2021,0.5788325,0.87547284,1.802,31.945,América del Sur
Philippines,PHL,1965,0.0,0.0,0.0,1.55,Asia
Philippines,PHL,1966,0.0,0.0,0.0,1.52,Asia
Philippines,PHL,1967,0.0,0.0,0.0,1.68,Asia
Philippines,PHL,1968,0.0,0.0,0.0,1.72,Asia
Philippines,PHL,1969,0.0,0.0,0.0,1.815,Asia
Philippines,PHL,1970,0.0,0.0,0.0,2.097,Asia
Philippines,PHL,1971,0.0,0.0,0.0,1.933,Asia
Philippines,PHL,1972,0.0,0.0,0.0,2.207,Asia
Philippines,PHL,1973,0.0,0.0,0.0,2.374,Asia
Philippines,PHL,1974,0.0,0.0,0.0,2.051,Asia
Philippines,PHL,1975,0.0,0.0,0.0,2.272,Asia
Philippines,PHL,1976,0.0,0.0,0.0,2.795,Asia
Philippines,PHL,1977,0.001,0.0,0.0,2.114,Asia
Philippines,PHL,1978,0.003,0.0,0.0,2.811,Asia
Philippines,PHL,1979,0.63694,0.0,0.0,2.881,Asia
Philippines,PHL,1980,2.04485,0.0,0.0,3.522,Asia
Philippines,PHL,1981,3.91219,0.0,0.0,3.725,Asia
Philippines,PHL,1982,3.90786,0.0,0.0,3.773,Asia
Philippines,PHL,1983,4.93498,0.0,0.0,3.968,Asia
Philippines,PHL,1984,5.35846,0.0,0.0,5.278,Asia
Philippines,PHL,1985,5.94218,0.0,0.0,5.553,Asia
Philippines,PHL,1986,5.5733,0.0,0.0,6.017,Asia
Philippines,PHL,1987,4.89597,0.0,0.0,5.247,Asia
Philippines,PHL,1988,5.22291,0.0,0.0,6.264,Asia
Philippines,PHL,1989,5.70166,0.0,0.0,6.485,Asia
Philippines,PHL,1990,5.89576,0.0,0.0,6.062,Asia
Philippines,PHL,1991,5.758,0.0,0.0,5.145,Asia
Philippines,PHL,1992,5.7,0.0,0.0,4.44,Asia
Philippines,PHL,1993,5.667,0.0,0.0,5.03,Asia
Philippines,PHL,1994,6.32,0.0,0.0,5.862,Asia
Philippines,PHL,1995,6.135,0.0,0.0,6.232,Asia
Philippines,PHL,1996,6.534,0.0,0.0,7.03,Asia
Philippines,PHL,1997,7.237,0.0,0.0,6.069,Asia
Philippines,PHL,1998,8.914,0.0,0.0,5.066,Asia
Philippines,PHL,1999,10.594,0.0,0.0,7.84,Asia
Philippines,PHL,2000,11.626,0.0,0.0,7.799,Asia
Philippines,PHL,2001,10.442,0.0,0.0,7.104,Asia
Philippines,PHL,2002,10.242493,0.0,0.0,7.032973,Asia
Philippines,PHL,2003,9.822444,0.0,0.0,7.86982,Asia
Philippines,PHL,2004,10.28155,0.0,0.0,8.592681,Asia
Philippines,PHL,2005,9.902443,0.001517,0.017469,8.386773,Asia
Philippines,PHL,2006,10.465279,0.001376,0.053235,9.939413,Asia
Philippines,PHL,2007,10.214688,0.001309,0.057842,8.563433,Asia
Philippines,PHL,2008,10.72278,0.001304,0.061386,9.842534,Asia
Philippines,PHL,2009,10.337557,0.001252,0.064428,9.787567,Asia
Philippines,PHL,2010,9.956422,0.001254,0.061717,7.803405,Asia
Philippines,PHL,2011,10.057604,0.001212,0.088204,9.697532,Asia
Philippines,PHL,2012,10.432809,0.00132,0.075339,10.252134,Asia
Philippines,PHL,2013,9.816571,0.001414,0.065655,10.019308,Asia
Philippines,PHL,2014,10.503812,0.016517,0.152052,9.137273,Asia
Philippines,PHL,2015,11.41115,0.138534,0.748414,8.665078,Asia
